project_title,monitored_worktime_hour,monitored_worktime_hour,monitored_worktime_hour,monitored_worktime_ratio,monitored_worktime_ratio,task_count,task_count,input_data_count,input_data_count,annotation_count,annotation_count,actual_worktime_hour,actual_worktime_hour,actual_worktime_hour,monitored_worktime_hour/input_data_count,monitored_worktime_hour/input_data_count,actual_worktime_hour/input_data_count,actual_worktime_hour/input_data_count,monitored_worktime_hour/annotation_count,monitored_worktime_hour/annotation_count,actual_worktime_hour/annotation_count,actual_worktime_hour/annotation_count,pointed_out_inspection_comment_count,pointed_out_inspection_comment_count/input_data_count,pointed_out_inspection_comment_count/annotation_count,rejected_count,rejected_count/task_count,working_user_count,working_user_count
,annotation,acceptance,sum,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,sum,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,annotation,annotation,annotation,annotation,annotation,acceptance
prj1,381.195758055556,121.549229722222,502.744987777778,0.758228858213999,0.241771141786,1888,1888,42668,42668,110373,110373,570.5,432.569563611087,137.930436388913,0.00893399639204,0.002848721049082,0.010138032333624,0.003232643582753,0.003453704783376,0.001101258729238,0.003919161059417,0.001249675521993,508,0.011905877941314,0.004602574905095,361,0.191207627118644,5,5
prj2,1085.80421638889,337.167717777778,1422.97193416667,0.763053852516612,0.236946147483389,288,288,10886,10886,144789,144789,2113.96666666667,1613.0704090917,500.896257574968,0.099743176225325,0.030972599465164,0.148178431847483,0.046012884215962,0.007499217595183,0.002328683240977,0.011140835347241,0.003459491104814,5249,0.482178945434503,0.036252754007556,310,1.07638888888889,36,10
prj3,2769.56578583333,857.529990555556,3627.09577638889,0.76357668960997,0.236423310390029,965,965,21855,21855,296782,296782,4220.36666666667,3222.5736082736,997.793058393068,0.126724584115,0.039237245049442,0.147452464345623,0.045655138796297,0.009331987067387,0.002889427224547,0.010858386318151,0.003362040347437,17247,0.789155799588195,0.058113362670243,1124,1.16476683937824,38,9
