project_title,monitored_worktime_hour,monitored_worktime_hour,monitored_worktime_hour,monitored_worktime_ratio,monitored_worktime_ratio,task_count,task_count,input_data_count,input_data_count,annotation_count,annotation_count,actual_worktime_hour,prediction_actual_worktime_hour,prediction_actual_worktime_hour,monitored_worktime/input_data_count,monitored_worktime/input_data_count,actual_worktime/input_data_count,actual_worktime/input_data_count,monitored_worktime/annotation_count,monitored_worktime/annotation_count,actual_worktime/annotation_count,actual_worktime/annotation_count,pointed_out_inspection_comment_count,pointed_out_inspection_comment_count/input_data_count,pointed_out_inspection_comment_count/annotation_count,rejected_count,rejected_count/task_count,working_user_count,working_user_count
,annotation,acceptance,sum,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,sum,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,acceptance,annotation,annotation,annotation,annotation,annotation,annotation,acceptance
KRSGIS-名大画像,381.1957580555557,121.5492297222222,502.74498777777785,0.7582288582139995,0.2417711417860004,1888.0,1888.0,42668.0,42668.0,110373.0,110373.0,570.5,432.5695636110867,137.93043638891328,0.0089339963920398,0.0028487210490817,0.0101380323336244,0.0032326435827531,0.0034537047833759,0.0011012587292383,0.0039191610594174,0.0012496755219928,508.0,0.0119058779413143,0.0046025749050945,361.0,0.191207627118644,5.0,5.0
TYTFOTGT_画像トラッキング_北米_2020-12-08,1085.804216388889,337.16771777777785,1422.9719341666664,0.7630538525166116,0.2369461474833887,288.0,288.0,10886.0,10886.0,144789.0,144789.0,2113.9666666666667,1613.0704090916995,500.8962575749677,0.0997431762253251,0.0309725994651642,0.1481784318474829,0.0460128842159624,0.0074992175951825,0.0023286832409767,0.0111408353472411,0.0034594911048143,5249.0,0.482178945434503,0.0362527540075558,310.0,1.0763888888888888,36.0,10.0
TYTFOTGT_画像トラッキング_日本_2020-10-20,2769.5657858333334,857.5299905555556,3627.095776388889,0.7635766896099704,0.2364233103900295,965.0,965.0,21855.0,21855.0,296782.00000000006,296782.00000000006,4220.366666666667,3222.573608273599,997.7930583930678,0.1267245841150004,0.039237245049442,0.1474524643456234,0.0456551387962968,0.0093319870673872,0.0028894272245471,0.0108583863181513,0.003362040347437,17247.000000000004,0.7891557995881953,0.0581133626702428,1123.9999999999998,1.1647668393782382,38.0,9.0
